# <Puzzle index>	<Unsolved percentage>	<Average solve time (ms)>
704	0.0	412.5
705	0.0	110.66666666666667
706	0.0	2564.5
707	0.0	377.5
708	0.0	345.8333333333333
709	0.0	290.6666666666667
710	1.0	-1.0
711	0.0	818.8333333333334
712	0.0	97.33333333333333
713	0.0	174.33333333333334
714	0.0	117.66666666666667
715	0.0	89.66666666666667
716	0.0	162.0
717	0.0	2544.5
718	0.0	272.1666666666667
719	0.0	8353.0
720	0.0	70.0
721	0.0	696.0
722	0.0	98.0
723	0.0	430.3333333333333
724	0.0	62.333333333333336
725	0.0	77.83333333333333
726	0.0	73.33333333333333
727	0.0	355.0
728	0.0	781.8333333333334
729	0.0	3571.8333333333335
730	0.0	1877.1666666666667
731	0.0	3441.6666666666665
732	0.0	223.0
733	0.0	956.8333333333334
734	0.0	885.8333333333334
735	0.0	424.0
736	0.0	961.8333333333334
737	0.0	38.0
738	0.0	126.16666666666667
739	0.0	324.0
740	0.0	477.3333333333333
741	0.0	1076.5
742	0.0	6146.166666666667
743	0.0	427.6666666666667
744	0.0	198.66666666666666
745	0.0	192.5
746	0.0	424.1666666666667
747	0.0	88.16666666666667
748	0.0	5041.666666666667
749	0.0	91.33333333333333
750	0.0	360.3333333333333
751	0.0	5167.833333333333
752	0.0	1706.6666666666667
753	0.0	408.1666666666667
754	0.0	1049.6666666666667
755	0.0	13.666666666666666
756	0.0	66.33333333333333
757	0.0	337.5
758	0.0	118.33333333333333
759	0.0	484.6666666666667
760	0.0	20522.666666666668
761	0.0	108.5
762	0.0	970.3333333333334
763	0.0	2718.3333333333335
764	0.0	935.1666666666666
765	0.0	120.16666666666667
766	0.0	2189.8333333333335
767	0.0	52.166666666666664
768	0.0	452.6666666666667
769	0.0	430.0
770	0.0	129.0
771	0.0	24.166666666666668
772	0.0	4264.166666666667
773	0.0	103.16666666666667
774	0.0	2928.5
775	0.0	369.1666666666667
776	0.0	1121.8333333333333
777	0.0	317.8333333333333
778	0.0	54.166666666666664
779	0.0	395.8333333333333
780	0.0	166.16666666666666
781	0.0	48.666666666666664
782	0.0	95.5
783	0.0	247.66666666666666
784	0.0	6935.0
785	0.0	676.0
